ds,y
2024-04-20 12:00:00,8.826910018920898
2024-04-20 13:00:00,9.737809181213379
2024-04-20 14:00:00,11.541318893432617
2024-04-20 15:00:00,12.678616523742676
2024-04-20 16:00:00,11.51694393157959
2024-04-20 17:00:00,8.532994270324707
2024-04-20 18:00:00,5.914940357208252
2024-04-20 19:00:00,4.432580947875977
2024-04-20 20:00:00,3.333089828491211
2024-04-20 21:00:00,2.2231621742248535
2024-04-20 22:00:00,1.1917353868484497
2024-04-20 23:00:00,0.4432154595851898
2024-04-21 00:00:00,-0.6226559281349182
2024-04-21 01:00:00,-1.8555192947387695
2024-04-21 02:00:00,-2.5748190879821777
2024-04-21 03:00:00,-2.689368724822998
2024-04-21 04:00:00,-1.9554364681243896
2024-04-21 05:00:00,0.41701817512512207
2024-04-21 06:00:00,4.106775760650635
2024-04-21 07:00:00,7.454850196838379
2024-04-21 08:00:00,8.7542142868042
2024-04-21 09:00:00,8.248139381408691
2024-04-21 10:00:00,7.586109638214111
2024-04-21 11:00:00,7.451555252075195
2024-04-21 12:00:00,7.813809871673584
2024-04-21 13:00:00,8.992067337036133
2024-04-21 14:00:00,11.014989852905273
2024-04-21 15:00:00,12.342588424682617
2024-04-21 16:00:00,11.32808780670166
2024-04-21 17:00:00,8.414865493774414
2024-04-21 18:00:00,6.025618076324463
2024-04-21 19:00:00,4.752687454223633
2024-04-21 20:00:00,3.9382033348083496
2024-04-21 21:00:00,3.0571141242980957
2024-04-21 22:00:00,2.3247461318969727
2024-04-21 23:00:00,1.7112891674041748
