ds,y
2024-04-20 12:00:00,10.159088275051547
2024-04-20 13:00:00,12.403101016556521
2024-04-20 14:00:00,14.63337245720205
2024-04-20 15:00:00,21.246142093538207
2024-04-20 16:00:00,16.813067218101178
2024-04-20 17:00:00,13.23281158743406
2024-04-20 18:00:00,9.044871102711987
2024-04-20 19:00:00,9.710498640001695
2024-04-20 20:00:00,7.886859187120179
2024-04-20 21:00:00,5.744471680827244
2024-04-20 22:00:00,3.9463139039927833
2024-04-20 23:00:00,3.2917246530175377
2024-04-21 00:00:00,2.3658553862396037
2024-04-21 01:00:00,1.5144545686934439
2024-04-21 02:00:00,1.5264678695598386
2024-04-21 03:00:00,1.5368035448311372
2024-04-21 04:00:00,1.5402246495507104
2024-04-21 05:00:00,7.087756260973397
2024-04-21 06:00:00,8.236467972341481
2024-04-21 07:00:00,24.763766589763513
2024-04-21 08:00:00,18.62360991394996
2024-04-21 09:00:00,15.312542129808161
2024-04-21 10:00:00,12.932023033747978
2024-04-21 11:00:00,12.206481393278866
2024-04-21 12:00:00,10.170356077102811
2024-04-21 13:00:00,12.703484482277311
2024-04-21 14:00:00,14.280650099187026
2024-04-21 15:00:00,21.945806712470326
2024-04-21 16:00:00,17.38906970264963
2024-04-21 17:00:00,13.992737487752436
2024-04-21 18:00:00,9.262202506951452
2024-04-21 19:00:00,10.592118357073295
2024-04-21 20:00:00,8.290584153272896
2024-04-21 21:00:00,6.2228340832561235
2024-04-21 22:00:00,4.375124057596724
2024-04-21 23:00:00,3.7387883953215706
