ds,y
2024-04-20 12:00:00,26.708580017089844
2024-04-20 13:00:00,30.354217529296875
2024-04-20 14:00:00,34.24232864379883
2024-04-20 15:00:00,38.9389533996582
2024-04-20 16:00:00,41.22574234008789
2024-04-20 17:00:00,39.121639251708984
2024-04-20 18:00:00,34.656612396240234
2024-04-20 19:00:00,31.062515258789062
2024-04-20 20:00:00,29.0828800201416
2024-04-20 21:00:00,28.066205978393555
2024-04-20 22:00:00,26.23138427734375
2024-04-20 23:00:00,21.785886764526367
2024-04-21 00:00:00,13.673885345458984
2024-04-21 01:00:00,5.007297992706299
2024-04-21 02:00:00,0.14588338136672974
2024-04-21 03:00:00,-0.6597353219985962
2024-04-21 04:00:00,0.4208471179008484
2024-04-21 05:00:00,3.1455516815185547
2024-04-21 06:00:00,8.059595108032227
2024-04-21 07:00:00,12.966387748718262
2024-04-21 08:00:00,14.357599258422852
2024-04-21 09:00:00,13.27890396118164
2024-04-21 10:00:00,14.725931167602539
2024-04-21 11:00:00,19.891965866088867
2024-04-21 12:00:00,25.592220306396484
2024-04-21 13:00:00,29.284168243408203
2024-04-21 14:00:00,33.32044982910156
2024-04-21 15:00:00,38.11669158935547
2024-04-21 16:00:00,40.48237991333008
2024-04-21 17:00:00,38.39421081542969
2024-04-21 18:00:00,34.15730667114258
2024-04-21 19:00:00,30.69466209411621
2024-04-21 20:00:00,28.80867576599121
2024-04-21 21:00:00,27.81049919128418
2024-04-21 22:00:00,26.18326759338379
2024-04-21 23:00:00,21.707351684570312
