ds,y
2024-04-20 12:00:00,26.492616653442383
2024-04-20 13:00:00,30.09366798400879
2024-04-20 14:00:00,34.13840103149414
2024-04-20 15:00:00,39.38817596435547
2024-04-20 16:00:00,41.99800109863281
2024-04-20 17:00:00,39.752872467041016
2024-04-20 18:00:00,35.397056579589844
2024-04-20 19:00:00,32.36602020263672
2024-04-20 20:00:00,30.28754425048828
2024-04-20 21:00:00,27.949302673339844
2024-04-20 22:00:00,24.761329650878906
2024-04-20 23:00:00,20.191909790039062
2024-04-21 00:00:00,12.607219696044922
2024-04-21 01:00:00,4.152409553527832
2024-04-21 02:00:00,-0.5846253633499146
2024-04-21 03:00:00,-0.742939293384552
2024-04-21 04:00:00,0.9921576976776123
2024-04-21 05:00:00,3.6529948711395264
2024-04-21 06:00:00,8.125555992126465
2024-04-21 07:00:00,12.87082576751709
2024-04-21 08:00:00,14.165250778198242
2024-04-21 09:00:00,12.693140983581543
2024-04-21 10:00:00,13.80028247833252
2024-04-21 11:00:00,19.065738677978516
2024-04-21 12:00:00,24.910633087158203
2024-04-21 13:00:00,28.5130615234375
2024-04-21 14:00:00,32.661521911621094
2024-04-21 15:00:00,37.992835998535156
2024-04-21 16:00:00,40.672882080078125
2024-04-21 17:00:00,38.39625930786133
2024-04-21 18:00:00,34.24562454223633
2024-04-21 19:00:00,31.306415557861328
2024-04-21 20:00:00,29.341123580932617
2024-04-21 21:00:00,27.00013542175293
2024-04-21 22:00:00,23.98951530456543
2024-04-21 23:00:00,19.38825798034668
