ds,y
2024-04-20 12:00:00,27.126127243041992
2024-04-20 13:00:00,31.568408966064453
2024-04-20 14:00:00,36.33732986450195
2024-04-20 15:00:00,40.95344543457031
2024-04-20 16:00:00,42.50025177001953
2024-04-20 17:00:00,39.86760711669922
2024-04-20 18:00:00,35.38417053222656
2024-04-20 19:00:00,31.959796905517578
2024-04-20 20:00:00,30.254228591918945
2024-04-20 21:00:00,29.26120948791504
2024-04-20 22:00:00,26.448665618896484
2024-04-20 23:00:00,20.360986709594727
2024-04-21 00:00:00,11.28813648223877
2024-04-21 01:00:00,3.0999982357025146
2024-04-21 02:00:00,-0.7625667452812195
2024-04-21 03:00:00,-1.1218531131744385
2024-04-21 04:00:00,-0.07528427243232727
2024-04-21 05:00:00,2.717089891433716
2024-04-21 06:00:00,7.648859977722168
2024-04-21 07:00:00,12.385526657104492
2024-04-21 08:00:00,13.983857154846191
2024-04-21 09:00:00,13.594926834106445
2024-04-21 10:00:00,15.410717964172363
2024-04-21 11:00:00,20.20791244506836
2024-04-21 12:00:00,25.73455810546875
2024-04-21 13:00:00,30.24554443359375
2024-04-21 14:00:00,35.19541549682617
2024-04-21 15:00:00,39.94855880737305
2024-04-21 16:00:00,41.600921630859375
2024-04-21 17:00:00,39.02827453613281
2024-04-21 18:00:00,34.78976821899414
2024-04-21 19:00:00,31.532032012939453
2024-04-21 20:00:00,29.95025062561035
2024-04-21 21:00:00,29.026899337768555
2024-04-21 22:00:00,26.447105407714844
2024-04-21 23:00:00,20.381826400756836
