ds,y
2024-04-20 12:00:00,27.9733829498291
2024-04-20 13:00:00,33.28062057495117
2024-04-20 14:00:00,38.10591506958008
2024-04-20 15:00:00,42.544273376464844
2024-04-20 16:00:00,44.593467712402344
2024-04-20 17:00:00,42.601646423339844
2024-04-20 18:00:00,38.00193405151367
2024-04-20 19:00:00,34.23006820678711
2024-04-20 20:00:00,32.72486114501953
2024-04-20 21:00:00,31.81598472595215
2024-04-20 22:00:00,28.30122184753418
2024-04-20 23:00:00,21.53529167175293
2024-04-21 00:00:00,12.654023170471191
2024-04-21 01:00:00,4.9168548583984375
2024-04-21 02:00:00,1.0915495157241821
2024-04-21 03:00:00,1.0381635427474976
2024-04-21 04:00:00,3.118156909942627
2024-04-21 05:00:00,6.391651153564453
2024-04-21 06:00:00,10.266536712646484
2024-04-21 07:00:00,13.741077423095703
2024-04-21 08:00:00,15.323249816894531
2024-04-21 09:00:00,15.465069770812988
2024-04-21 10:00:00,17.066320419311523
2024-04-21 11:00:00,21.435834884643555
2024-04-21 12:00:00,27.405696868896484
2024-04-21 13:00:00,32.64207077026367
2024-04-21 14:00:00,37.52088165283203
2024-04-21 15:00:00,41.953697204589844
2024-04-21 16:00:00,43.970947265625
2024-04-21 17:00:00,41.90074920654297
2024-04-21 18:00:00,37.406063079833984
2024-04-21 19:00:00,33.64815139770508
2024-04-21 20:00:00,32.09810256958008
2024-04-21 21:00:00,31.139236450195312
2024-04-21 22:00:00,27.678714752197266
2024-04-21 23:00:00,20.839004516601562
