ds,y
2024-04-20 12:00:00,27.621396215230398
2024-04-20 13:00:00,26.3815122956079
2024-04-20 14:00:00,30.839664404687007
2024-04-20 15:00:00,31.710061293030254
2024-04-20 16:00:00,35.27065521984309
2024-04-20 17:00:00,36.806886407953215
2024-04-20 18:00:00,35.072387944358084
2024-04-20 19:00:00,28.936155915128023
2024-04-20 20:00:00,31.552799790846883
2024-04-20 21:00:00,31.876498120429734
2024-04-20 22:00:00,23.29703130787009
2024-04-20 23:00:00,19.33704091348002
2024-04-21 00:00:00,28.779127722406436
2024-04-21 01:00:00,8.936118188580817
2024-04-21 02:00:00,8.936133164255342
2024-04-21 03:00:00,8.936141719244986
2024-04-21 04:00:00,8.936134798596804
2024-04-21 05:00:00,10.908784041349481
2024-04-21 06:00:00,14.373770203658605
2024-04-21 07:00:00,20.35080140937204
2024-04-21 08:00:00,18.895777756079983
2024-04-21 09:00:00,17.846169744110334
2024-04-21 10:00:00,15.500227233902525
2024-04-21 11:00:00,21.40334165061938
2024-04-21 12:00:00,25.92742817054333
2024-04-21 13:00:00,24.9766753817546
2024-04-21 14:00:00,28.50561870712659
2024-04-21 15:00:00,29.06137440378751
2024-04-21 16:00:00,31.744846979015563
2024-04-21 17:00:00,32.837681472175646
2024-04-21 18:00:00,31.637233977802705
2024-04-21 19:00:00,26.904306735366298
2024-04-21 20:00:00,28.9150048258197
2024-04-21 21:00:00,29.12325669864627
2024-04-21 22:00:00,22.734681944175783
2024-04-21 23:00:00,19.586011777330363
