ds,y
2024-04-20 12:00:00,4.573762893676758
2024-04-20 13:00:00,3.994887113571167
2024-04-20 14:00:00,4.485543727874756
2024-04-20 15:00:00,5.566821575164795
2024-04-20 16:00:00,5.631624698638916
2024-04-20 17:00:00,4.41541051864624
2024-04-20 18:00:00,3.3163609504699707
2024-04-20 19:00:00,3.0302305221557617
2024-04-20 20:00:00,2.751485824584961
2024-04-20 21:00:00,2.047633647918701
2024-04-20 22:00:00,1.320459008216858
2024-04-20 23:00:00,0.9534626007080078
2024-04-21 00:00:00,0.47462695837020874
2024-04-21 01:00:00,-0.21599282324314117
2024-04-21 02:00:00,-0.6724595427513123
2024-04-21 03:00:00,-0.820845365524292
2024-04-21 04:00:00,-0.4190141558647156
2024-04-21 05:00:00,1.3487051725387573
2024-04-21 06:00:00,4.13006067276001
2024-04-21 07:00:00,6.247317314147949
2024-04-21 08:00:00,6.219075679779053
2024-04-21 09:00:00,4.983195781707764
2024-04-21 10:00:00,4.429248332977295
2024-04-21 11:00:00,4.557828903198242
2024-04-21 12:00:00,4.245537757873535
2024-04-21 13:00:00,3.720639705657959
2024-04-21 14:00:00,4.262578010559082
2024-04-21 15:00:00,5.421050071716309
2024-04-21 16:00:00,5.538899898529053
2024-04-21 17:00:00,4.33587646484375
2024-04-21 18:00:00,3.3318469524383545
2024-04-21 19:00:00,3.0977847576141357
2024-04-21 20:00:00,2.9047977924346924
2024-04-21 21:00:00,2.2397141456604004
2024-04-21 22:00:00,1.5952306985855103
2024-04-21 23:00:00,1.2380852699279785
