ds,y
2024-04-20 12:00:00,4.8372339424369315
2024-04-20 13:00:00,4.594395197507018
2024-04-20 14:00:00,8.046045920125936
2024-04-20 15:00:00,6.729792511155923
2024-04-20 16:00:00,6.0923113399936
2024-04-20 17:00:00,4.483214997062546
2024-04-20 18:00:00,3.721189625178091
2024-04-20 19:00:00,3.2336945152395806
2024-04-20 20:00:00,3.658317762656825
2024-04-20 21:00:00,2.195496387522348
2024-04-20 22:00:00,1.2991909884572592
2024-04-20 23:00:00,0.9335899141603292
2024-04-21 00:00:00,0.45390422717691253
2024-04-21 01:00:00,-0.06900794742549299
2024-04-21 02:00:00,-0.06955584908030003
2024-04-21 03:00:00,-0.07119050242701255
2024-04-21 04:00:00,-0.07003443909321645
2024-04-21 05:00:00,3.500440302141973
2024-04-21 06:00:00,6.151443963651646
2024-04-21 07:00:00,21.555465085273447
2024-04-21 08:00:00,9.650738898160453
2024-04-21 09:00:00,5.919669174970689
2024-04-21 10:00:00,4.300530727475643
2024-04-21 11:00:00,5.503070332408225
2024-04-21 12:00:00,4.608065894507877
2024-04-21 13:00:00,4.664643105593707
2024-04-21 14:00:00,8.424096691887057
2024-04-21 15:00:00,6.850871982089238
2024-04-21 16:00:00,6.162424146387265
2024-04-21 17:00:00,4.733913437306564
2024-04-21 18:00:00,3.9023161757379334
2024-04-21 19:00:00,3.033171384161611
2024-04-21 20:00:00,3.6453467088060325
2024-04-21 21:00:00,2.024900933618728
2024-04-21 22:00:00,1.2444650285742502
2024-04-21 23:00:00,0.9063987229461822
