ds,y
2024-04-20 12:00:00,5.252709865570068
2024-04-20 13:00:00,4.615110397338867
2024-04-20 14:00:00,4.617842674255371
2024-04-20 15:00:00,5.190032958984375
2024-04-20 16:00:00,5.25569486618042
2024-04-20 17:00:00,4.481459617614746
2024-04-20 18:00:00,3.67393159866333
2024-04-20 19:00:00,3.3230557441711426
2024-04-20 20:00:00,2.9211413860321045
2024-04-20 21:00:00,2.1865835189819336
2024-04-20 22:00:00,1.3136751651763916
2024-04-20 23:00:00,0.6547808051109314
2024-04-21 00:00:00,0.012476947158575058
2024-04-21 01:00:00,-0.5850690007209778
2024-04-21 02:00:00,-0.9088685512542725
2024-04-21 03:00:00,-1.0154036283493042
2024-04-21 04:00:00,-0.5613961219787598
2024-04-21 05:00:00,1.3383350372314453
2024-04-21 06:00:00,4.181784152984619
2024-04-21 07:00:00,6.2557268142700195
2024-04-21 08:00:00,6.182949542999268
2024-04-21 09:00:00,4.950278282165527
2024-04-21 10:00:00,4.4420952796936035
2024-04-21 11:00:00,4.726856708526611
2024-04-21 12:00:00,4.667736053466797
2024-04-21 13:00:00,4.126479625701904
2024-04-21 14:00:00,4.218879699707031
2024-04-21 15:00:00,4.8901262283325195
2024-04-21 16:00:00,5.030698776245117
2024-04-21 17:00:00,4.3168110847473145
2024-04-21 18:00:00,3.628004312515259
2024-04-21 19:00:00,3.3738536834716797
2024-04-21 20:00:00,3.0930490493774414
2024-04-21 21:00:00,2.427513360977173
2024-04-21 22:00:00,1.6625136137008667
2024-04-21 23:00:00,1.0444170236587524
