ds,y
2024-04-20 12:00:00,21.50131573706452
2024-04-20 13:00:00,19.90855377563537
2024-04-20 14:00:00,25.95792448139443
2024-04-20 15:00:00,29.198058851335237
2024-04-20 16:00:00,30.06900400395592
2024-04-20 17:00:00,28.350396169661007
2024-04-20 18:00:00,26.35892732531548
2024-04-20 19:00:00,23.535226130586295
2024-04-20 20:00:00,24.78805903029167
2024-04-20 21:00:00,18.810337960886233
2024-04-20 22:00:00,11.27713482313812
2024-04-20 23:00:00,6.090401733006091
2024-04-21 00:00:00,13.380372066346753
2024-04-21 01:00:00,-1.5225018120531257
2024-04-21 02:00:00,-1.5184489805198547
2024-04-21 03:00:00,-1.5195629424431039
2024-04-21 04:00:00,-1.522358049652114
2024-04-21 05:00:00,2.3001941516126347
2024-04-21 06:00:00,6.227642216985867
2024-04-21 07:00:00,23.181259278484163
2024-04-21 08:00:00,19.322628911150154
2024-04-21 09:00:00,15.91332908069346
2024-04-21 10:00:00,14.522562248064595
2024-04-21 11:00:00,15.564327978776673
2024-04-21 12:00:00,22.393776897733222
2024-04-21 13:00:00,19.57895191088756
2024-04-21 14:00:00,25.34523955616847
2024-04-21 15:00:00,28.409217792020296
2024-04-21 16:00:00,29.885406077303653
2024-04-21 17:00:00,28.913762607361754
2024-04-21 18:00:00,26.186718442339085
2024-04-21 19:00:00,24.086840176672943
2024-04-21 20:00:00,25.162204991678806
2024-04-21 21:00:00,19.242093811443088
2024-04-21 22:00:00,9.722881725650371
2024-04-21 23:00:00,6.027094266585923
