ds,y
2024-04-20 12:00:00,20.4666805267334
2024-04-20 13:00:00,21.417444229125977
2024-04-20 14:00:00,24.07781982421875
2024-04-20 15:00:00,28.268695831298828
2024-04-20 16:00:00,30.1326904296875
2024-04-20 17:00:00,27.815326690673828
2024-04-20 18:00:00,24.063467025756836
2024-04-20 19:00:00,21.618581771850586
2024-04-20 20:00:00,19.794649124145508
2024-04-20 21:00:00,17.40743064880371
2024-04-20 22:00:00,14.15732479095459
2024-04-20 23:00:00,10.54519271850586
2024-04-21 00:00:00,5.946009635925293
2024-04-21 01:00:00,1.533592939376831
2024-04-21 02:00:00,-0.6114567518234253
2024-04-21 03:00:00,-0.850092887878418
2024-04-21 04:00:00,-0.3453633785247803
2024-04-21 05:00:00,2.072277069091797
2024-04-21 06:00:00,7.441688537597656
2024-04-21 07:00:00,13.335236549377441
2024-04-21 08:00:00,15.651135444641113
2024-04-21 09:00:00,14.704097747802734
2024-04-21 10:00:00,14.812463760375977
2024-04-21 11:00:00,17.11704444885254
2024-04-21 12:00:00,19.25043487548828
2024-04-21 13:00:00,20.389198303222656
2024-04-21 14:00:00,23.279733657836914
2024-04-21 15:00:00,27.707550048828125
2024-04-21 16:00:00,29.771026611328125
2024-04-21 17:00:00,27.597431182861328
2024-04-21 18:00:00,24.136953353881836
2024-04-21 19:00:00,21.908863067626953
2024-04-21 20:00:00,20.346927642822266
2024-04-21 21:00:00,18.07080841064453
2024-04-21 22:00:00,15.094676971435547
2024-04-21 23:00:00,11.5420503616333
