ds,y
2024-04-20 12:00:00,24.514738082885742
2024-04-20 13:00:00,25.58761978149414
2024-04-20 14:00:00,27.693655014038086
2024-04-20 15:00:00,31.407339096069336
2024-04-20 16:00:00,33.24770736694336
2024-04-20 17:00:00,30.932430267333984
2024-04-20 18:00:00,26.878986358642578
2024-04-20 19:00:00,24.101343154907227
2024-04-20 20:00:00,22.231510162353516
2024-04-20 21:00:00,19.90507698059082
2024-04-20 22:00:00,16.603309631347656
2024-04-20 23:00:00,12.922698974609375
2024-04-21 00:00:00,8.287883758544922
2024-04-21 01:00:00,3.863276481628418
2024-04-21 02:00:00,1.7652698755264282
2024-04-21 03:00:00,1.5551753044128418
2024-04-21 04:00:00,1.8650621175765991
2024-04-21 05:00:00,3.910686731338501
2024-04-21 06:00:00,9.368958473205566
2024-04-21 07:00:00,15.968820571899414
2024-04-21 08:00:00,18.769060134887695
2024-04-21 09:00:00,17.27802276611328
2024-04-21 10:00:00,16.382061004638672
2024-04-21 11:00:00,18.35323143005371
2024-04-21 12:00:00,20.87557601928711
2024-04-21 13:00:00,22.06612205505371
2024-04-21 14:00:00,24.37802505493164
2024-04-21 15:00:00,28.29418182373047
2024-04-21 16:00:00,30.316688537597656
2024-04-21 17:00:00,28.15968894958496
2024-04-21 18:00:00,24.426904678344727
2024-04-21 19:00:00,21.93133544921875
2024-04-21 20:00:00,20.381500244140625
2024-04-21 21:00:00,18.24518394470215
2024-04-21 22:00:00,15.32873249053955
2024-04-21 23:00:00,11.795894622802734
